,0
8596,0
8597,0
8598,0
8599,1
8600,1
8601,1
8602,0
8603,1
8604,0
8605,1
8606,1
8607,1
8608,0
8609,0
8610,1
8611,0
8612,1
8613,0
8614,1
8615,0
8616,1
8617,1
8618,0
8619,1
8620,0
8621,1
8622,1
8623,0
8624,1
8625,1
8626,0
8627,0
8628,1
8629,0
8630,0
8631,1
8632,1
8633,1
8634,0
8635,1
8636,0
8637,1
8638,0
8639,0
8640,1
8641,1
8642,1
8643,0
8644,1
8645,1
8646,0
8647,1
8648,1
8649,0
8650,0
8651,1
8652,1
8653,1
8654,0
8655,0
8656,1
8657,1
8658,0
8659,0
8660,1
8661,1
8662,1
8663,1
8664,0
8665,1
8666,1
8667,1
8668,1
8669,0
8670,0
8671,1
8672,1
8673,0
8674,1
8675,0
8676,1
8677,0
8678,0
8679,0
8680,1
8681,0
8682,1
8683,1
8684,0
8685,0
8686,1
8687,1
8688,1
8689,0
8690,0
8691,0
8692,1
8693,0
8694,1
8695,1
8696,1
8697,0
8698,0
8699,1
8700,0
8701,1
8702,1
8703,1
8704,0
8705,1
8706,1
8707,0
8708,0
8709,1
8710,1
8711,0
8712,1
8713,1
8714,1
8715,0
8716,1
8717,1
8718,0
8719,1
8720,0
8721,0
8722,1
8723,0
8724,1
8725,1
8726,0
8727,0
8728,0
8729,0
8730,1
8731,0
8732,0
8733,1
8734,0
8735,1
8736,0
8737,1
8738,1
8739,1
8740,1
8741,0
8742,1
8743,0
8744,1
8745,1
8746,1
8747,1
8748,0
8749,1
8750,1
8751,0
8752,1
8753,1
8754,1
8755,1
8756,1
8757,0
8758,1
8759,0
8760,1
8761,0
8762,0
8763,1
8764,0
8765,0
8766,1
8767,1
8768,0
8769,0
8770,1
8771,1
8772,1
8773,0
8774,0
8775,1
8776,0
8777,0
8778,1
8779,1
8780,0
8781,1
8782,0
8783,0
8784,1
8785,0
8786,1
8787,1
8788,0
8789,1
8790,1
8791,1
8792,1
8793,1
8794,0
8795,1
8796,0
8797,1
8798,1
8799,0
8800,0
8801,0
8802,1
8803,1
8804,1
8805,1
8806,1
8807,0
8808,1
8809,0
8810,1
8811,1
8812,1
8813,0
8814,0
8815,1
8816,1
8817,1
8818,0
8819,1
8820,0
8821,0
8822,0
8823,0
8824,1
8825,0
8826,1
8827,1
8828,1
8829,1
8830,0
8831,1
8832,0
8833,1
8834,1
8835,1
8836,1
8837,1
8838,1
8839,1
8840,1
8841,0
8842,0
8843,0
8844,0
8845,0
8846,1
8847,0
8848,1
8849,0
8850,0
8851,1
8852,0
8853,0
8854,1
8855,0
8856,0
8857,0
8858,1
8859,1
8860,0
8861,1
8862,0
8863,1
8864,1
8865,1
8866,1
8867,0
8868,1
8869,1
8870,1
8871,0
8872,0
8873,1
8874,1
8875,1
8876,0
8877,0
8878,1
8879,1
8880,1
8881,1
8882,0
8883,0
8884,0
8885,1
8886,0
8887,1
8888,0
8889,0
8890,1
8891,1
8892,0
8893,1
8894,0
8895,1
8896,0
8897,1
8898,0
8899,0
8900,0
8901,1
8902,0
8903,0
8904,1
8905,1
8906,1
8907,0
8908,1
8909,1
8910,1
8911,1
8912,0
8913,1
8914,0
8915,1
8916,0
8917,0
8918,0
8919,1
8920,0
8921,0
8922,1
8923,0
8924,1
8925,1
8926,1
8927,1
8928,0
8929,0
8930,1
8931,1
8932,0
8933,0
8934,1
8935,1
8936,1
8937,0
8938,1
8939,0
8940,0
8941,0
8942,1
8943,0
8944,1
8945,0
8946,0
8947,0
8948,0
8949,1
8950,1
8951,1
8952,0
8953,0
8954,1
8955,0
8956,1
8957,0
8958,1
8959,0
8960,1
8961,0
8962,1
8963,1
8964,1
8965,1
8966,0
8967,0
8968,0
8969,0
8970,0
8971,0
8972,1
8973,0
8974,0
8975,1
8976,0
8977,0
8978,1
8979,0
8980,1
8981,0
8982,0
8983,0
8984,1
8985,1
8986,1
8987,0
8988,0
8989,1
8990,1
8991,0
8992,0
8993,1
8994,1
8995,1
8996,0
8997,0
8998,0
8999,0
9000,1
9001,0
9002,0
9003,0
9004,1
9005,1
9006,1
9007,1
9008,1
9009,0
9010,1
9011,1
9012,1
9013,1
9014,0
9015,0
9016,0
9017,0
9018,1
9019,0
9020,0
9021,0
9022,1
9023,0
9024,1
9025,1
9026,0
9027,1
9028,1
9029,0
9030,1
9031,0
9032,1
9033,1
9034,0
9035,0
9036,0
9037,0
9038,0
9039,0
9040,0
9041,1
9042,0
9043,1
9044,1
9045,0
9046,1
9047,1
9048,1
9049,0
9050,0
9051,0
9052,0
9053,0
9054,0
9055,1
9056,0
9057,0
9058,0
9059,0
9060,1
9061,1
9062,1
9063,0
9064,0
9065,1
9066,0
9067,1
9068,0
9069,1
9070,0
9071,1
9072,0
9073,1
9074,0
9075,1
9076,1
9077,1
9078,1
9079,1
9080,1
9081,0
9082,1
9083,0
9084,0
9085,0
9086,0
9087,0
9088,0
9089,0
9090,0
9091,1
9092,1
9093,0
9094,0
9095,0
9096,1
9097,1
9098,1
9099,0
9100,0
9101,1
9102,1
9103,0
9104,0
9105,0
9106,0
9107,1
9108,1
9109,0
9110,0
9111,1
9112,1
9113,1
9114,0
9115,1
9116,1
9117,1
9118,1
9119,0
9120,1
9121,0
9122,0
9123,0
9124,1
9125,1
9126,1
9127,1
9128,1
9129,0
9130,0
9131,1
9132,1
9133,0
9134,0
9135,1
9136,0
9137,0
9138,1
9139,1
9140,0
9141,0
9142,0
9143,0
9144,0
9145,0
9146,1
9147,0
9148,0
9149,1
9150,1
9151,1
9152,0
9153,0
9154,1
9155,1
9156,1
9157,1
9158,0
9159,1
9160,0
9161,1
9162,1
9163,0
9164,1
9165,0
9166,0
9167,1
9168,0
9169,1
9170,0
9171,0
9172,1
9173,1
9174,0
9175,1
9176,1
9177,0
9178,0
9179,1
9180,0
9181,0
9182,1
9183,0
9184,0
9185,1
9186,1
9187,0
9188,1
9189,0
9190,1
9191,1
9192,0
9193,0
9194,1
9195,1
9196,1
9197,1
9198,1
9199,0
9200,0
9201,0
9202,1
9203,0
9204,1
9205,1
9206,0
9207,1
9208,0
9209,1
9210,0
9211,1
9212,1
9213,1
9214,1
9215,1
9216,1
9217,1
9218,1
9219,1
9220,0
9221,0
9222,0
9223,0
9224,0
9225,1
9226,1
9227,1
9228,1
9229,0
9230,0
9231,1
9232,1
9233,1
9234,0
9235,1
9236,1
9237,0
9238,0
9239,1
9240,1
9241,0
9242,0
9243,1
9244,1
9245,0
9246,1
9247,1
9248,1
9249,0
9250,1
9251,0
9252,0
9253,1
9254,0
9255,0
9256,0
9257,0
9258,1
9259,0
9260,1
9261,1
9262,0
9263,1
9264,0
9265,1
9266,1
9267,0
9268,1
9269,0
9270,0
9271,1
9272,1
9273,1
9274,0
9275,1
9276,0
9277,0
9278,0
9279,1
9280,1
9281,1
9282,0
9283,0
9284,0
9285,0
9286,1
9287,1
9288,1
9289,1
9290,1
9291,0
9292,0
9293,0
9294,1
9295,0
9296,0
9297,1
9298,0
9299,0
9300,1
9301,1
9302,1
9303,1
9304,0
9305,0
9306,0
9307,0
9308,0
9309,0
9310,0
9311,0
9312,0
9313,0
9314,0
9315,0
9316,0
9317,1
9318,1
9319,1
9320,0
9321,1
9322,0
9323,0
9324,1
9325,1
9326,1
9327,0
9328,1
9329,1
9330,1
9331,0
9332,0
9333,0
9334,0
9335,0
9336,0
9337,1
9338,0
9339,0
9340,0
9341,0
9342,1
9343,0
9344,0
9345,1
9346,1
9347,1
9348,1
9349,1
9350,1
9351,0
9352,1
9353,0
9354,0
9355,0
9356,1
9357,1
9358,0
9359,0
9360,1
9361,1
9362,1
9363,1
9364,1
9365,0
9366,1
9367,0
9368,1
9369,0
9370,0
9371,1
9372,1
9373,1
9374,1
9375,0
9376,0
9377,0
9378,1
9379,1
9380,1
9381,1
9382,1
9383,0
9384,0
9385,1
9386,1
9387,0
9388,1
9389,1
9390,1
9391,1
9392,1
9393,1
9394,1
9395,0
9396,1
9397,1
9398,1
9399,0
9400,1
9401,0
9402,1
9403,1
9404,1
9405,0
9406,0
9407,1
9408,0
9409,1
9410,0
9411,0
9412,0
9413,1
9414,0
9415,0
9416,1
9417,1
9418,0
9419,0
9420,0
9421,1
9422,0
9423,1
9424,1
9425,1
9426,1
9427,0
9428,1
9429,1
9430,0
9431,1
9432,1
9433,0
9434,1
9435,1
9436,1
9437,1
9438,1
9439,1
9440,1
9441,1
9442,0
9443,1
9444,0
9445,1
9446,0
9447,1
9448,1
9449,1
9450,1
9451,1
9452,1
9453,1
9454,1
9455,0
9456,0
9457,0
9458,1
9459,1
9460,0
9461,1
9462,0
9463,1
9464,1
9465,0
9466,0
9467,1
9468,1
9469,1
9470,1
9471,0
9472,0
9473,0
9474,1
9475,1
9476,1
9477,1
9478,1
9479,0
9480,1
9481,1
9482,0
9483,0
9484,1
9485,1
9486,1
9487,0
9488,1
9489,0
9490,0
9491,0
9492,1
9493,1
9494,1
9495,0
9496,1
9497,1
9498,0
9499,0
9500,0
9501,0
9502,0
9503,0
9504,1
9505,0
9506,1
9507,0
9508,1
9509,1
9510,1
9511,0
9512,1
9513,0
9514,0
9515,1
9516,1
9517,1
9518,0
9519,0
9520,0
9521,1
9522,0
9523,1
9524,1
9525,1
9526,1
9527,0
9528,1
9529,0
9530,1
9531,1
9532,1
9533,1
9534,0
9535,0
9536,1
9537,1
9538,1
9539,1
9540,0
9541,0
9542,0
9543,0
9544,1
9545,0
9546,1
9547,1
9548,0
9549,1
9550,1
9551,1
9552,0
9553,1
9554,1
9555,1
9556,1
9557,1
9558,0
9559,0
9560,0
9561,1
9562,1
9563,0
9564,0
9565,1
9566,1
9567,1
9568,1
9569,0
9570,0
9571,1
9572,1
9573,1
9574,0
9575,1
9576,1
9577,0
9578,0
9579,1
9580,0
9581,1
9582,0
9583,0
9584,1
9585,0
9586,1
9587,0
9588,1
9589,0
9590,0
9591,0
9592,1
9593,1
9594,0
9595,0
9596,0
9597,1
9598,0
9599,1
9600,1
9601,1
9602,0
9603,0
9604,0
9605,1
9606,1
9607,1
9608,0
9609,1
9610,0
9611,1
9612,0
9613,0
9614,1
9615,0
9616,0
9617,1
9618,1
9619,1
9620,0
9621,1
9622,0
9623,0
9624,1
9625,0
9626,1
9627,0
9628,1
9629,1
9630,1
9631,0
9632,0
9633,0
9634,1
9635,0
9636,1
9637,1
9638,0
9639,1
9640,1
9641,0
9642,0
9643,0
9644,1
9645,0
9646,1
9647,1
9648,1
9649,1
9650,0
9651,0
9652,0
9653,1
9654,1
9655,1
9656,0
9657,0
9658,1
9659,1
9660,1
9661,1
9662,1
9663,1
9664,0
9665,1
9666,0
9667,1
9668,1
9669,1
9670,0
9671,0
9672,1
9673,0
9674,1
9675,0
9676,1
9677,0
9678,0
9679,1
9680,1
9681,0
9682,0
9683,1
9684,1
9685,1
9686,1
9687,1
9688,0
9689,0
9690,1
9691,1
9692,0
9693,1
9694,1
9695,1
9696,1
9697,0
9698,0
9699,1
9700,1
9701,1
9702,0
9703,1
9704,1
9705,1
9706,0
9707,0
9708,0
9709,0
9710,1
9711,1
9712,0
9713,1
9714,0
9715,0
9716,0
9717,1
9718,1
9719,0
9720,1
9721,0
9722,1
9723,1
9724,1
9725,0
9726,1
9727,1
9728,1
9729,1
9730,1
9731,1
9732,1
9733,0
9734,0
9735,1
9736,1
9737,1
9738,0
9739,0
9740,0
9741,1
9742,0
9743,1
9744,0
9745,0
9746,1
9747,1
9748,0
9749,0
9750,1
9751,1
9752,1
9753,1
9754,1
9755,1
9756,0
9757,1
9758,1
9759,1
9760,1
9761,0
9762,1
9763,0
9764,1
9765,1
9766,0
9767,0
9768,1
9769,1
9770,1
9771,0
9772,1
9773,0
9774,0
9775,1
9776,1
9777,0
9778,1
9779,0
9780,1
9781,1
9782,1
9783,0
9784,0
9785,0
9786,0
9787,1
9788,1
9789,1
9790,0
9791,1
9792,1
9793,1
9794,0
9795,0
9796,0
9797,0
9798,1
9799,1
9800,1
9801,1
9802,0
9803,0
9804,1
9805,1
9806,1
9807,0
9808,0
9809,0
9810,1
9811,0
9812,0
9813,0
9814,0
9815,0
9816,0
9817,0
9818,0
9819,0
9820,1
9821,1
9822,1
9823,0
9824,1
9825,0
9826,1
9827,0
9828,0
9829,1
9830,0
9831,0
9832,0
9833,1
9834,0
9835,0
9836,1
9837,1
9838,0
9839,0
9840,1
9841,1
9842,0
9843,1
9844,0
9845,1
9846,0
9847,0
9848,1
9849,0
9850,0
9851,1
9852,0
9853,1
9854,1
9855,0
9856,1
9857,0
9858,0
9859,1
9860,1
9861,0
9862,1
9863,0
9864,0
9865,0
9866,0
9867,1
9868,1
9869,1
9870,0
9871,1
9872,0
9873,0
9874,0
9875,1
9876,1
9877,0
9878,1
9879,1
9880,1
9881,0
9882,1
9883,1
9884,1
9885,0
9886,0
9887,0
9888,1
9889,0
9890,1
9891,1
9892,0
9893,0
9894,0
9895,0
9896,1
9897,1
9898,0
9899,1
9900,1
9901,0
9902,0
9903,1
9904,0
9905,0
9906,0
9907,0
9908,0
9909,0
9910,0
9911,0
9912,1
9913,0
9914,1
9915,0
9916,0
9917,0
9918,1
9919,0
9920,0
9921,0
9922,0
9923,1
9924,0
9925,0
9926,0
9927,0
9928,1
9929,0
9930,0
9931,1
9932,1
9933,1
9934,1
9935,0
9936,1
9937,0
9938,1
9939,0
9940,1
9941,1
9942,1
9943,1
9944,0
9945,1
9946,1
9947,1
9948,1
9949,1
9950,0
9951,0
9952,1
9953,0
9954,0
9955,0
9956,0
9957,0
9958,1
9959,0
9960,0
9961,1
9962,1
9963,0
9964,0
9965,1
9966,0
9967,1
9968,1
9969,1
9970,1
9971,0
9972,0
9973,1
9974,1
9975,1
9976,1
9977,0
9978,1
9979,1
9980,0
9981,1
9982,1
9983,1
9984,0
9985,1
9986,0
9987,1
9988,1
9989,0
9990,0
9991,1
9992,0
9993,1
9994,0
9995,1
9996,0
9997,1
9998,1
9999,0
10000,1
10001,0
10002,1
10003,1
10004,1
10005,0
10006,1
10007,0
10008,0
10009,0
10010,1
10011,1
10012,0
10013,0
10014,0
10015,0
10016,0
10017,1
10018,0
10019,1
10020,1
10021,1
10022,0
10023,1
10024,0
10025,1
10026,0
10027,1
10028,1
10029,1
10030,0
10031,0
10032,1
10033,0
10034,0
10035,1
10036,1
10037,0
10038,1
10039,0
10040,0
10041,0
10042,0
10043,1
10044,0
10045,0
10046,0
10047,1
10048,0
10049,0
10050,0
10051,1
10052,1
10053,0
10054,0
10055,1
10056,1
10057,1
10058,0
10059,0
10060,1
10061,0
10062,1
10063,1
10064,1
10065,1
10066,0
10067,0
10068,1
10069,1
10070,1
10071,1
10072,1
10073,1
10074,0
10075,0
10076,1
10077,1
10078,0
10079,1
10080,1
10081,0
10082,1
10083,0
10084,0
10085,1
10086,1
10087,1
10088,0
10089,1
10090,1
10091,1
10092,1
10093,1
10094,0
10095,0
10096,0
10097,1
10098,1
10099,1
10100,0
10101,1
10102,0
10103,0
10104,1
10105,1
10106,0
10107,1
10108,0
10109,1
10110,1
10111,1
10112,0
10113,0
10114,0
10115,1
10116,0
10117,1
10118,0
10119,0
10120,1
10121,0
10122,1
10123,1
10124,0
10125,0
10126,0
10127,0
10128,0
10129,0
10130,0
10131,1
10132,0
10133,1
10134,0
10135,1
10136,1
10137,0
10138,0
10139,0
10140,1
10141,1
10142,1
10143,1
10144,1
10145,1
10146,1
10147,1
10148,0
10149,0
10150,1
10151,0
10152,1
10153,1
10154,0
10155,0
10156,0
10157,1
10158,1
10159,0
10160,0
10161,0
10162,0
10163,1
10164,0
10165,0
10166,0
10167,1
10168,0
10169,0
10170,1
10171,0
10172,1
10173,1
10174,0
10175,1
10176,0
10177,1
10178,1
10179,0
10180,0
10181,1
10182,0
10183,0
10184,0
10185,0
10186,0
10187,1
10188,1
10189,1
10190,1
10191,1
10192,1
10193,0
10194,0
10195,1
10196,1
10197,1
10198,0
10199,0
10200,1
10201,0
10202,0
10203,1
10204,1
10205,1
10206,1
10207,0
10208,0
10209,1
10210,1
10211,1
10212,0
10213,0
10214,0
10215,0
10216,1
10217,0
10218,0
10219,0
10220,0
10221,1
10222,1
10223,1
10224,0
10225,1
10226,0
10227,1
10228,1
10229,1
10230,1
10231,0
10232,1
10233,0
10234,1
10235,0
10236,1
10237,1
10238,1
10239,0
10240,1
10241,1
10242,1
10243,1
10244,0
10245,1
10246,1
10247,1
10248,0
10249,1
10250,1
10251,0
10252,1
10253,0
10254,1
10255,0
10256,0
10257,0
10258,0
10259,1
10260,1
10261,0
10262,0
10263,1
10264,0
10265,1
10266,0
10267,0
10268,1
10269,1
10270,0
10271,0
10272,0
10273,1
10274,0
10275,1
10276,1
10277,1
10278,0
10279,1
10280,0
10281,1
10282,1
10283,1
10284,1
10285,1
10286,1
10287,1
10288,1
10289,0
10290,1
10291,0
10292,0
10293,1
10294,0
10295,0
10296,1
10297,1
10298,0
10299,0
10300,1
10301,0
10302,0
10303,0
10304,1
10305,0
10306,0
10307,0
10308,0
10309,0
10310,1
10311,0
10312,1
10313,0
10314,0
10315,0
10316,0
10317,1
10318,1
10319,0
10320,0
10321,1
10322,0
10323,1
10324,0
10325,1
10326,0
10327,1
10328,0
10329,1
10330,0
10331,1
10332,1
10333,1
10334,1
10335,1
10336,1
10337,1
10338,1
10339,1
10340,0
10341,1
10342,1
10343,0
10344,1
10345,0
10346,0
10347,1
10348,0
10349,1
10350,1
10351,0
10352,0
10353,0
10354,1
10355,1
10356,1
10357,0
10358,0
10359,1
10360,1
10361,0
10362,0
10363,0
10364,1
10365,0
10366,0
10367,1
10368,1
10369,0
10370,1
10371,0
10372,1
10373,1
10374,1
10375,1
10376,1
10377,0
10378,0
10379,1
10380,0
10381,0
10382,1
10383,1
10384,1
10385,1
10386,0
10387,0
10388,1
10389,1
10390,1
10391,1
10392,1
10393,1
10394,1
10395,0
10396,1
10397,1
10398,1
10399,0
10400,1
10401,1
10402,1
10403,1
10404,0
10405,0
10406,0
10407,1
10408,1
10409,1
10410,1
10411,1
10412,0
10413,0
10414,1
10415,1
10416,0
10417,0
10418,1
10419,1
10420,1
10421,1
10422,0
10423,0
10424,0
10425,0
10426,1
10427,1
10428,1
10429,1
10430,0
10431,1
10432,0
10433,1
10434,0
10435,0
10436,0
10437,1
10438,0
10439,1
10440,0
10441,1
10442,0
10443,0
10444,0
10445,1
10446,1
10447,0
10448,0
10449,0
10450,1
10451,1
10452,0
10453,0
10454,1
10455,0
10456,1
10457,1
10458,0
10459,0
10460,0
10461,1
10462,1
10463,1
10464,1
10465,0
10466,1
10467,1
10468,0
10469,1
10470,1
10471,0
10472,1
10473,0
10474,1
10475,1
10476,0
10477,1
10478,0
10479,1
10480,0
10481,1
10482,0
10483,1
10484,1
10485,1
10486,0
10487,0
10488,1
10489,1
10490,1
10491,1
10492,1
10493,0
10494,1
10495,1
10496,1
10497,0
10498,1
10499,1
10500,0
10501,1
10502,0
10503,0
10504,1
10505,1
10506,1
10507,1
10508,0
10509,1
10510,1
10511,1
10512,1
10513,0
10514,0
10515,0
10516,1
10517,1
10518,1
10519,1
10520,0
10521,1
10522,0
10523,1
10524,0
10525,0
10526,1
10527,1
10528,0
10529,1
10530,1
10531,1
10532,1
10533,0
10534,0
10535,1
10536,1
10537,1
10538,0
10539,1
10540,1
10541,1
10542,1
10543,1
10544,0
10545,1
10546,0
10547,0
10548,0
10549,0
10550,1
10551,0
10552,0
10553,1
10554,0
10555,0
10556,1
10557,0
10558,1
10559,1
10560,0
10561,1
10562,1
10563,1
10564,1
10565,0
10566,0
10567,0
10568,1
10569,1
10570,0
10571,1
10572,0
10573,0
10574,1
10575,1
10576,0
10577,1
10578,0
10579,1
10580,0
10581,1
10582,1
10583,0
10584,0
10585,0
10586,1
10587,0
10588,0
10589,0
10590,0
10591,1
10592,1
10593,0
10594,0
10595,0
10596,1
10597,1
10598,0
10599,1
10600,1
10601,1
10602,1
10603,1
10604,0
10605,1
10606,1
10607,1
10608,0
10609,0
10610,0
10611,1
10612,1
10613,1
10614,0
10615,0
10616,1
10617,0
10618,1
10619,0
10620,0
10621,1
10622,1
10623,0
10624,0
10625,1
10626,0
10627,1
10628,1
10629,1
10630,1
10631,0
10632,1
10633,1
10634,0
10635,1
10636,1
10637,0
10638,0
10639,0
10640,1
10641,1
10642,0
10643,1
10644,1
10645,0
10646,1
10647,0
10648,0
10649,0
10650,1
10651,0
10652,1
10653,0
10654,1
10655,1
10656,0
10657,0
10658,1
10659,1
10660,0
10661,0
10662,0
10663,0
10664,0
10665,1
10666,1
10667,1
10668,0
10669,1
10670,1
10671,0
10672,1
10673,0
10674,0
10675,1
10676,1
10677,1
10678,1
10679,1
10680,0
10681,0
10682,1
10683,0
10684,0
10685,0
10686,1
10687,1
10688,1
10689,0
10690,1
10691,0
10692,0
10693,1
10694,0
10695,0
10696,1
10697,1
10698,0
10699,1
10700,1
10701,1
10702,1
10703,0
10704,1
10705,0
10706,1
10707,0
10708,1
10709,0
10710,0
10711,1
10712,1
10713,1
10714,1
10715,1
10716,1
10717,1
10718,0
10719,0
10720,1
10721,1
10722,0
10723,0
10724,1
10725,1
10726,0
10727,1
10728,0
10729,0
10730,1
10731,1
10732,0
10733,1
10734,1
10735,1
10736,0
10737,0
10738,1
10739,0
10740,0
10741,0
10742,1
10743,1
10744,1
10745,0
10746,1
10747,1
10748,0
10749,0
10750,0
10751,0
10752,0
10753,0
10754,0
10755,1
10756,0
10757,0
10758,0
10759,1
10760,0
10761,0
10762,1
10763,0
10764,1
10765,1
10766,0
10767,0
10768,1
10769,1
10770,0
10771,1
10772,0
10773,0
10774,0
10775,0
10776,0
10777,0
10778,1
10779,0
10780,0
10781,1
10782,0
10783,1
10784,1
10785,0
10786,0
10787,0
10788,1
10789,1
10790,1
10791,1
10792,1
10793,0
10794,0
10795,0
10796,1
10797,1
10798,1
10799,1
10800,0
10801,1
10802,1
10803,1
10804,1
10805,1
10806,1
10807,1
10808,0
10809,1
10810,1
10811,0
10812,1
10813,1
10814,1
10815,1
10816,1
10817,1
10818,1
10819,0
10820,0
10821,0
10822,0
10823,0
10824,1
10825,0
10826,1
10827,0
10828,1
10829,0
10830,1
10831,0
10832,1
10833,1
10834,1
10835,0
10836,0
10837,1
10838,0
10839,1
10840,1
10841,1
10842,0
10843,0
10844,0
10845,0
10846,1
10847,0
10848,1
10849,0
10850,1
10851,0
10852,1
10853,0
10854,0
10855,0
10856,0
10857,0
10858,1
10859,1
10860,0
10861,1
10862,0
10863,1
10864,0
10865,0
10866,1
10867,1
10868,0
10869,0
10870,1
10871,1
10872,1
10873,1
10874,0
10875,0
10876,0
10877,0
10878,0
10879,1
10880,0
10881,1
10882,0
10883,1
10884,1
10885,1
10886,0
10887,1
10888,0
10889,0
10890,0
10891,1
10892,0
10893,1
10894,1
10895,1
10896,1
10897,0
10898,0
10899,1
10900,0
10901,1
10902,1
10903,0
10904,1
10905,0
10906,0
10907,1
10908,0
10909,0
10910,0
10911,1
10912,0
10913,1
10914,1
10915,0
10916,0
10917,0
10918,1
10919,1
10920,1
10921,1
10922,0
10923,0
10924,1
10925,1
10926,0
10927,1
10928,0
10929,1
10930,1
10931,1
10932,0
10933,1
10934,0
10935,1
10936,1
10937,0
10938,0
10939,0
10940,0
10941,0
10942,1
10943,1
10944,0
10945,1
10946,0
10947,1
10948,0
10949,0
10950,1
10951,1
10952,1
10953,1
10954,0
10955,0
10956,0
10957,1
10958,0
10959,1
10960,0
10961,0
10962,1
10963,1
10964,0
10965,1
10966,1
10967,0
10968,1
10969,1
10970,1
10971,0
10972,0
10973,1
10974,1
10975,0
10976,0
10977,1
10978,1
10979,0
10980,1
10981,1
10982,0
10983,0
10984,0
10985,1
10986,0
10987,1
10988,0
10989,0
10990,1
10991,1
10992,0
10993,0
10994,0
10995,1
10996,1
10997,1
10998,1
10999,1
11000,0
11001,1
11002,1
11003,1
11004,1
11005,0
11006,1
11007,0
11008,0
11009,1
11010,0
11011,0
11012,1
11013,0
11014,0
11015,0
11016,0
11017,1
11018,0
11019,1
11020,0
11021,0
11022,1
11023,0
11024,0
11025,1
11026,0
11027,1
11028,0
11029,0
11030,0
11031,0
11032,1
11033,1
11034,1
11035,1
11036,1
11037,1
11038,1
11039,1
11040,0
11041,1
11042,0
11043,1
11044,0
11045,1
11046,1
11047,1
11048,0
11049,0
11050,0
11051,0
11052,1
11053,0
11054,0
11055,0
11056,1
11057,1
11058,1
11059,0
11060,1
11061,1
11062,1
11063,1
11064,0
11065,0
11066,1
11067,1
11068,1
11069,0
11070,0
11071,1
11072,0
11073,0
11074,0
11075,0
11076,1
11077,0
11078,0
11079,0
11080,1
11081,0
11082,1
11083,0
11084,1
11085,1
11086,0
11087,1
11088,0
11089,0
11090,1
11091,0
11092,1
11093,0
11094,1
11095,1
11096,0
11097,0
11098,0
11099,1
11100,1
11101,0
11102,1
11103,1
11104,1
11105,1
11106,0
11107,1
11108,1
11109,0
11110,0
11111,0
11112,0
11113,0
11114,0
11115,1
11116,1
11117,1
11118,0
11119,1
11120,0
11121,0
11122,1
11123,0
11124,0
11125,0
11126,1
11127,1
11128,0
11129,1
11130,0
11131,0
11132,0
11133,0
11134,1
11135,1
11136,0
11137,1
11138,0
11139,0
11140,1
11141,0
11142,1
11143,1
11144,1
11145,1
11146,0
11147,0
11148,0
11149,1
11150,1
11151,1
11152,0
11153,0
11154,0
11155,1
11156,0
11157,1
11158,0
11159,0
11160,0
11161,1
11162,0
11163,1
11164,1
11165,1
11166,0
11167,0
11168,0
11169,0
11170,0
11171,1
11172,0
11173,0
11174,0
11175,1
11176,1
11177,0
11178,1
11179,1
11180,1
11181,1
11182,0
11183,0
11184,1
11185,1
11186,1
11187,0
11188,1
11189,1
11190,0
11191,0
11192,0
11193,1
11194,0
11195,0
11196,0
11197,1
11198,1
11199,1
11200,1
11201,0
11202,1
11203,1
11204,1
11205,1
11206,1
11207,0
11208,1
11209,0
11210,1
11211,0
11212,0
11213,0
11214,0
11215,1
11216,0
11217,1
11218,0
11219,0
11220,1
11221,1
11222,0
11223,0
11224,0
11225,1
11226,1
11227,0
11228,0
11229,1
11230,1
11231,1
11232,1
11233,0
11234,1
11235,1
11236,0
11237,0
11238,0
11239,0
11240,1
11241,0
11242,1
11243,1
11244,1
11245,0
11246,1
11247,1
11248,1
11249,1
11250,1
11251,1
11252,1
11253,0
11254,0
11255,0
11256,0
11257,1
11258,0
11259,1
11260,0
11261,0
11262,0
11263,0
11264,1
11265,0
11266,0
11267,0
11268,1
11269,1
11270,0
11271,0
11272,0
11273,0
11274,0
11275,0
11276,1
11277,1
11278,0
11279,0
11280,0
11281,0
11282,1
11283,1
11284,1
11285,0
11286,1
11287,1
11288,1
11289,0
11290,0
11291,1
11292,1
11293,1
11294,1
11295,1
11296,0
11297,1
11298,1
11299,1
11300,0
11301,0
11302,0
11303,1
11304,0
11305,1
11306,1
11307,1
11308,0
11309,1
11310,0
11311,0
11312,0
11313,0
11314,0
11315,1
11316,1
11317,1
11318,0
11319,0
11320,1
11321,1
11322,0
11323,0
11324,0
11325,1
11326,0
11327,1
11328,0
11329,1
11330,0
11331,1
11332,0
11333,1
11334,1
11335,0
11336,1
11337,1
11338,0
11339,1
11340,0
11341,1
11342,1
11343,1
11344,0
11345,1
11346,1
11347,0
11348,1
11349,1
11350,1
11351,0
11352,1
11353,1
11354,1
11355,1
11356,0
11357,0
11358,1
11359,0
11360,1
11361,0
11362,0
11363,1
11364,1
11365,0
11366,1
11367,1
11368,0
11369,1
11370,0
11371,0
11372,0
11373,1
11374,1
11375,1
11376,1
11377,1
11378,0
11379,0
11380,0
11381,0
11382,1
11383,0
11384,0
11385,0
11386,1
11387,1
11388,0
11389,1
11390,1
11391,0
11392,1
11393,1
11394,1
